Repeat,Seed,Dataset,Experiment,TargetPair,FaultType,RunLevelN,ExactSetDetectionRate,BothTargetDetectedRate,OnlyOneTargetDetectedRate,NeitherTargetDetectedRate,ExtraChannelTriggerRate
2,2026081502,NUAA,W2,vibration_x+vibration_y,Noise,17,0,0,0,1,0.117647058823529
2,2026081502,NUAA,W3,vibration_x+vibration_y,Noise,11,0,0,0,1,0
2,2026081502,NUAA,W4,vibration_x+vibration_y,Noise,28,0,0,0.142857142857143,0.857142857142857,0
2,2026081502,NUAA,W5,vibration_x+vibration_y,Noise,7,0,0,0.142857142857143,0.857142857142857,0
2,2026081502,NUAA,W6,vibration_x+vibration_y,Noise,14,0,0,0,1,0
2,2026081502,NUAA,W7,vibration_x+vibration_y,Noise,8,0,0,0,1,0
2,2026081502,NUAA,W8,vibration_x+vibration_y,Noise,31,0,0,0.0645161290322581,0.935483870967742,0
2,2026081502,NUAA,W9,vibration_x+vibration_y,Noise,7,0,0,0,1,0
2,2026081502,PHM2010,c1,force_z+vibration_x,Saturation,315,0.977777777777778,1,0,0,0.0222222222222222
2,2026081502,PHM2010,c4,force_z+vibration_x,Saturation,315,0.996825396825397,1,0,0,0.00317460317460317
2,2026081502,PHM2010,c6,force_z+vibration_x,Saturation,315,1,1,0,0,0
2,2026081502,PHM2010,c1,force_z+vibration_x,Dropout,315,0.977777777777778,1,0,0,0.0222222222222222
2,2026081502,PHM2010,c4,force_z+vibration_x,Dropout,315,0.996825396825397,1,0,0,0.00317460317460317
2,2026081502,PHM2010,c6,force_z+vibration_x,Dropout,315,0.476190476190476,0.476190476190476,0.523809523809524,0,0
2,2026081502,PHM2010,c1,force_z+vibration_x,Bias,315,0.0793650793650794,0.0793650793650794,0.476190476190476,0.444444444444444,0.0222222222222222
2,2026081502,PHM2010,c4,force_z+vibration_x,Bias,315,0.196825396825397,0.2,0.536507936507936,0.263492063492063,0.00317460317460317
2,2026081502,PHM2010,c6,force_z+vibration_x,Bias,315,0,0,0.387301587301587,0.612698412698413,0
2,2026081502,PHM2010,c1,force_z+vibration_x,Noise,315,0.00634920634920635,0.00634920634920635,0.241269841269841,0.752380952380952,0.0222222222222222
2,2026081502,PHM2010,c4,force_z+vibration_x,Noise,315,0,0,0.371428571428571,0.628571428571429,0.00317460317460317
2,2026081502,PHM2010,c6,force_z+vibration_x,Noise,315,0,0,0.0761904761904762,0.923809523809524,0
2,2026081502,PHM2010,c1,force_z+vibration_y,Saturation,315,0.971428571428571,1,0,0,0.0285714285714286
2,2026081502,PHM2010,c4,force_z+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
2,2026081502,PHM2010,c6,force_z+vibration_y,Saturation,315,1,1,0,0,0
2,2026081502,PHM2010,c1,force_z+vibration_y,Dropout,315,0.526984126984127,0.53968253968254,0.46031746031746,0,0.0285714285714286
2,2026081502,PHM2010,c4,force_z+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
2,2026081502,PHM2010,c6,force_z+vibration_y,Dropout,315,0.457142857142857,0.457142857142857,0.542857142857143,0,0
2,2026081502,PHM2010,c1,force_z+vibration_y,Bias,315,0.00317460317460317,0.00317460317460317,0.584126984126984,0.412698412698413,0.0285714285714286
2,2026081502,PHM2010,c4,force_z+vibration_y,Bias,315,0.0793650793650794,0.0825396825396825,0.60952380952381,0.307936507936508,0.0126984126984127
2,2026081502,PHM2010,c6,force_z+vibration_y,Bias,315,0,0,0.326984126984127,0.673015873015873,0
2,2026081502,PHM2010,c1,force_z+vibration_y,Noise,315,0,0,0.206349206349206,0.793650793650794,0.0285714285714286
2,2026081502,PHM2010,c4,force_z+vibration_y,Noise,315,0,0,0.403174603174603,0.596825396825397,0.0126984126984127
2,2026081502,PHM2010,c6,force_z+vibration_y,Noise,315,0,0,0.0634920634920635,0.936507936507937,0
2,2026081502,PHM2010,c1,vibration_x+vibration_y,Saturation,315,0.990476190476191,1,0,0,0.00952380952380952
2,2026081502,PHM2010,c4,vibration_x+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
2,2026081502,PHM2010,c6,vibration_x+vibration_y,Saturation,315,0.993650793650794,1,0,0,0.00634920634920635
2,2026081502,PHM2010,c1,vibration_x+vibration_y,Dropout,315,0.584126984126984,0.593650793650794,0.406349206349206,0,0.00952380952380952
2,2026081502,PHM2010,c4,vibration_x+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
2,2026081502,PHM2010,c6,vibration_x+vibration_y,Dropout,315,0.184126984126984,0.187301587301587,0.517460317460318,0.295238095238095,0.00634920634920635
2,2026081502,PHM2010,c1,vibration_x+vibration_y,Bias,315,0.00317460317460317,0.00317460317460317,0.168253968253968,0.828571428571429,0.00952380952380952
2,2026081502,PHM2010,c4,vibration_x+vibration_y,Bias,315,0.073015873015873,0.073015873015873,0.314285714285714,0.612698412698413,0.0126984126984127
2,2026081502,PHM2010,c6,vibration_x+vibration_y,Bias,315,0,0,0.00317460317460317,0.996825396825397,0.00634920634920635
2,2026081502,PHM2010,c1,vibration_x+vibration_y,Noise,315,0,0,0.0126984126984127,0.987301587301587,0.00952380952380952
2,2026081502,PHM2010,c4,vibration_x+vibration_y,Noise,315,0,0,0,1,0.0126984126984127
2,2026081502,PHM2010,c6,vibration_x+vibration_y,Noise,315,0,0,0,1,0.00634920634920635
3,2026081503,NUAA,W1,force_z+vibration_x,Saturation,29,0.896551724137931,0.96551724137931,0.0344827586206897,0,0.0689655172413793
3,2026081503,NUAA,W2,force_z+vibration_x,Saturation,17,1,1,0,0,0
3,2026081503,NUAA,W3,force_z+vibration_x,Saturation,11,1,1,0,0,0
3,2026081503,NUAA,W4,force_z+vibration_x,Saturation,28,0.964285714285714,1,0,0,0.0357142857142857
3,2026081503,NUAA,W5,force_z+vibration_x,Saturation,7,1,1,0,0,0
3,2026081503,NUAA,W6,force_z+vibration_x,Saturation,14,1,1,0,0,0
3,2026081503,NUAA,W7,force_z+vibration_x,Saturation,8,0.875,0.875,0.125,0,0
3,2026081503,NUAA,W8,force_z+vibration_x,Saturation,31,0.935483870967742,0.935483870967742,0.0645161290322581,0,0
3,2026081503,NUAA,W9,force_z+vibration_x,Saturation,7,1,1,0,0,0
3,2026081503,NUAA,W1,force_z+vibration_x,Dropout,29,0.862068965517241,0.896551724137931,0.103448275862069,0,0.0689655172413793
3,2026081503,NUAA,W2,force_z+vibration_x,Dropout,17,0.882352941176471,0.882352941176471,0.117647058823529,0,0
3,2026081503,NUAA,W3,force_z+vibration_x,Dropout,11,0.818181818181818,0.818181818181818,0.181818181818182,0,0
3,2026081503,NUAA,W4,force_z+vibration_x,Dropout,28,0.892857142857143,0.928571428571429,0.0714285714285714,0,0.0357142857142857
3,2026081503,NUAA,W5,force_z+vibration_x,Dropout,7,0.714285714285714,0.714285714285714,0.285714285714286,0,0
3,2026081503,NUAA,W6,force_z+vibration_x,Dropout,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
3,2026081503,NUAA,W7,force_z+vibration_x,Dropout,8,0.875,0.875,0.125,0,0
3,2026081503,NUAA,W8,force_z+vibration_x,Dropout,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
3,2026081503,NUAA,W9,force_z+vibration_x,Dropout,7,1,1,0,0,0
3,2026081503,NUAA,W1,force_z+vibration_x,Bias,29,0,0,0.655172413793103,0.344827586206897,0.0689655172413793
3,2026081503,NUAA,W2,force_z+vibration_x,Bias,17,0,0,0.764705882352941,0.235294117647059,0
3,2026081503,NUAA,W3,force_z+vibration_x,Bias,11,0.0909090909090909,0.0909090909090909,0.181818181818182,0.727272727272727,0
3,2026081503,NUAA,W4,force_z+vibration_x,Bias,28,0.0357142857142857,0.0357142857142857,0.428571428571429,0.535714285714286,0.0357142857142857
3,2026081503,NUAA,W5,force_z+vibration_x,Bias,7,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286,0
3,2026081503,NUAA,W6,force_z+vibration_x,Bias,14,0,0,0.428571428571429,0.571428571428571,0
3,2026081503,NUAA,W7,force_z+vibration_x,Bias,8,0.125,0.125,0.875,0,0
3,2026081503,NUAA,W8,force_z+vibration_x,Bias,31,0,0,0.483870967741935,0.516129032258065,0
3,2026081503,NUAA,W9,force_z+vibration_x,Bias,7,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0
3,2026081503,NUAA,W1,force_z+vibration_x,Noise,29,0,0,0.620689655172414,0.379310344827586,0.0689655172413793
3,2026081503,NUAA,W2,force_z+vibration_x,Noise,17,0,0,0.705882352941177,0.294117647058824,0
3,2026081503,NUAA,W3,force_z+vibration_x,Noise,11,0,0,0.909090909090909,0.0909090909090909,0
3,2026081503,NUAA,W4,force_z+vibration_x,Noise,28,0,0,0.821428571428571,0.178571428571429,0.0357142857142857
3,2026081503,NUAA,W5,force_z+vibration_x,Noise,7,0,0,0.857142857142857,0.142857142857143,0
3,2026081503,NUAA,W6,force_z+vibration_x,Noise,14,0,0,0.357142857142857,0.642857142857143,0
3,2026081503,NUAA,W7,force_z+vibration_x,Noise,8,0,0,0.25,0.75,0
3,2026081503,NUAA,W8,force_z+vibration_x,Noise,31,0,0,0.387096774193548,0.612903225806452,0
3,2026081503,NUAA,W9,force_z+vibration_x,Noise,7,0,0,0.714285714285714,0.285714285714286,0
3,2026081503,NUAA,W1,force_z+vibration_y,Saturation,29,0.896551724137931,0.896551724137931,0.103448275862069,0,0
3,2026081503,NUAA,W2,force_z+vibration_y,Saturation,17,1,1,0,0,0
3,2026081503,NUAA,W3,force_z+vibration_y,Saturation,11,1,1,0,0,0
3,2026081503,NUAA,W4,force_z+vibration_y,Saturation,28,1,1,0,0,0
3,2026081503,NUAA,W5,force_z+vibration_y,Saturation,7,0.857142857142857,1,0,0,0.142857142857143
3,2026081503,NUAA,W6,force_z+vibration_y,Saturation,14,1,1,0,0,0
3,2026081503,NUAA,W7,force_z+vibration_y,Saturation,8,1,1,0,0,0
3,2026081503,NUAA,W8,force_z+vibration_y,Saturation,31,1,1,0,0,0
3,2026081503,NUAA,W9,force_z+vibration_y,Saturation,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0
3,2026081503,NUAA,W1,force_z+vibration_y,Dropout,29,0.931034482758621,0.931034482758621,0.0689655172413793,0,0
3,2026081503,NUAA,W2,force_z+vibration_y,Dropout,17,0.941176470588235,0.941176470588235,0.0588235294117647,0,0
3,2026081503,NUAA,W3,force_z+vibration_y,Dropout,11,1,1,0,0,0
3,2026081503,NUAA,W4,force_z+vibration_y,Dropout,28,0.821428571428571,0.821428571428571,0.178571428571429,0,0
3,2026081503,NUAA,W5,force_z+vibration_y,Dropout,7,0.857142857142857,1,0,0,0.142857142857143
3,2026081503,NUAA,W6,force_z+vibration_y,Dropout,14,1,1,0,0,0
3,2026081503,NUAA,W7,force_z+vibration_y,Dropout,8,0.875,0.875,0.125,0,0
3,2026081503,NUAA,W8,force_z+vibration_y,Dropout,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
3,2026081503,NUAA,W9,force_z+vibration_y,Dropout,7,1,1,0,0,0
3,2026081503,NUAA,W1,force_z+vibration_y,Bias,29,0.379310344827586,0.379310344827586,0.517241379310345,0.103448275862069,0
3,2026081503,NUAA,W2,force_z+vibration_y,Bias,17,0.235294117647059,0.235294117647059,0.705882352941177,0.0588235294117647,0
3,2026081503,NUAA,W3,force_z+vibration_y,Bias,11,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0
3,2026081503,NUAA,W4,force_z+vibration_y,Bias,28,0.214285714285714,0.214285714285714,0.5,0.285714285714286,0
3,2026081503,NUAA,W5,force_z+vibration_y,Bias,7,0.142857142857143,0.142857142857143,0.857142857142857,0,0.142857142857143
3,2026081503,NUAA,W6,force_z+vibration_y,Bias,14,0.285714285714286,0.285714285714286,0.5,0.214285714285714,0
3,2026081503,NUAA,W7,force_z+vibration_y,Bias,8,0.25,0.25,0.75,0,0
3,2026081503,NUAA,W8,force_z+vibration_y,Bias,31,0.258064516129032,0.258064516129032,0.516129032258065,0.225806451612903,0
3,2026081503,NUAA,W9,force_z+vibration_y,Bias,7,0.142857142857143,0.142857142857143,0.714285714285714,0.142857142857143,0
3,2026081503,NUAA,W1,force_z+vibration_y,Noise,29,0.0689655172413793,0.0689655172413793,0.758620689655172,0.172413793103448,0
3,2026081503,NUAA,W2,force_z+vibration_y,Noise,17,0,0,0.941176470588235,0.0588235294117647,0
3,2026081503,NUAA,W3,force_z+vibration_y,Noise,11,0,0,0.636363636363636,0.363636363636364,0
3,2026081503,NUAA,W4,force_z+vibration_y,Noise,28,0.0357142857142857,0.0357142857142857,0.642857142857143,0.321428571428571,0
3,2026081503,NUAA,W5,force_z+vibration_y,Noise,7,0,0,0.428571428571429,0.571428571428571,0.142857142857143
3,2026081503,NUAA,W6,force_z+vibration_y,Noise,14,0,0,0.571428571428571,0.428571428571429,0
3,2026081503,NUAA,W7,force_z+vibration_y,Noise,8,0,0,0.625,0.375,0
3,2026081503,NUAA,W8,force_z+vibration_y,Noise,31,0.032258064516129,0.032258064516129,0.451612903225806,0.516129032258065,0
3,2026081503,NUAA,W9,force_z+vibration_y,Noise,7,0,0,0.857142857142857,0.142857142857143,0
3,2026081503,NUAA,W1,vibration_x+vibration_y,Saturation,29,1,1,0,0,0
3,2026081503,NUAA,W2,vibration_x+vibration_y,Saturation,17,0.882352941176471,1,0,0,0.117647058823529
3,2026081503,NUAA,W3,vibration_x+vibration_y,Saturation,11,1,1,0,0,0
3,2026081503,NUAA,W4,vibration_x+vibration_y,Saturation,28,1,1,0,0,0
3,2026081503,NUAA,W5,vibration_x+vibration_y,Saturation,7,1,1,0,0,0
3,2026081503,NUAA,W6,vibration_x+vibration_y,Saturation,14,1,1,0,0,0
3,2026081503,NUAA,W7,vibration_x+vibration_y,Saturation,8,1,1,0,0,0
3,2026081503,NUAA,W8,vibration_x+vibration_y,Saturation,31,1,1,0,0,0
3,2026081503,NUAA,W9,vibration_x+vibration_y,Saturation,7,1,1,0,0,0
3,2026081503,NUAA,W1,vibration_x+vibration_y,Dropout,29,1,1,0,0,0
3,2026081503,NUAA,W2,vibration_x+vibration_y,Dropout,17,0.882352941176471,1,0,0,0.117647058823529
3,2026081503,NUAA,W3,vibration_x+vibration_y,Dropout,11,1,1,0,0,0
3,2026081503,NUAA,W4,vibration_x+vibration_y,Dropout,28,1,1,0,0,0
3,2026081503,NUAA,W5,vibration_x+vibration_y,Dropout,7,1,1,0,0,0
3,2026081503,NUAA,W6,vibration_x+vibration_y,Dropout,14,1,1,0,0,0
3,2026081503,NUAA,W7,vibration_x+vibration_y,Dropout,8,1,1,0,0,0
3,2026081503,NUAA,W8,vibration_x+vibration_y,Dropout,31,1,1,0,0,0
3,2026081503,NUAA,W9,vibration_x+vibration_y,Dropout,7,1,1,0,0,0
3,2026081503,NUAA,W1,vibration_x+vibration_y,Bias,29,0,0,0.344827586206897,0.655172413793103,0
3,2026081503,NUAA,W2,vibration_x+vibration_y,Bias,17,0,0,0.647058823529412,0.352941176470588,0.117647058823529
3,2026081503,NUAA,W3,vibration_x+vibration_y,Bias,11,0,0,0.545454545454545,0.454545454545455,0
3,2026081503,NUAA,W4,vibration_x+vibration_y,Bias,28,0,0,0.571428571428571,0.428571428571429,0
3,2026081503,NUAA,W5,vibration_x+vibration_y,Bias,7,0.285714285714286,0.285714285714286,0.428571428571429,0.285714285714286,0
3,2026081503,NUAA,W6,vibration_x+vibration_y,Bias,14,0.0714285714285714,0.0714285714285714,0.357142857142857,0.571428571428571,0
3,2026081503,NUAA,W7,vibration_x+vibration_y,Bias,8,0.125,0.125,0.125,0.75,0
3,2026081503,NUAA,W8,vibration_x+vibration_y,Bias,31,0,0,0.419354838709677,0.580645161290323,0
3,2026081503,NUAA,W9,vibration_x+vibration_y,Bias,7,0.285714285714286,0.285714285714286,0,0.714285714285714,0
3,2026081503,NUAA,W1,vibration_x+vibration_y,Noise,29,0,0,0.0689655172413793,0.931034482758621,0
3,2026081503,NUAA,W2,vibration_x+vibration_y,Noise,17,0,0,0,1,0.117647058823529
3,2026081503,NUAA,W3,vibration_x+vibration_y,Noise,11,0,0,0.0909090909090909,0.909090909090909,0
3,2026081503,NUAA,W4,vibration_x+vibration_y,Noise,28,0,0,0.142857142857143,0.857142857142857,0
3,2026081503,NUAA,W5,vibration_x+vibration_y,Noise,7,0,0,0.142857142857143,0.857142857142857,0
3,2026081503,NUAA,W6,vibration_x+vibration_y,Noise,14,0,0,0,1,0
3,2026081503,NUAA,W7,vibration_x+vibration_y,Noise,8,0,0,0,1,0
3,2026081503,NUAA,W8,vibration_x+vibration_y,Noise,31,0,0,0.032258064516129,0.967741935483871,0
3,2026081503,NUAA,W9,vibration_x+vibration_y,Noise,7,0,0,0,1,0
3,2026081503,PHM2010,c1,force_z+vibration_x,Saturation,315,0.977777777777778,1,0,0,0.0222222222222222
3,2026081503,PHM2010,c4,force_z+vibration_x,Saturation,315,0.996825396825397,1,0,0,0.00317460317460317
3,2026081503,PHM2010,c6,force_z+vibration_x,Saturation,315,1,1,0,0,0
3,2026081503,PHM2010,c1,force_z+vibration_x,Dropout,315,0.977777777777778,1,0,0,0.0222222222222222
3,2026081503,PHM2010,c4,force_z+vibration_x,Dropout,315,0.996825396825397,1,0,0,0.00317460317460317
3,2026081503,PHM2010,c6,force_z+vibration_x,Dropout,315,0.463492063492064,0.463492063492064,0.536507936507936,0,0
3,2026081503,PHM2010,c1,force_z+vibration_x,Bias,315,0.0952380952380952,0.0952380952380952,0.492063492063492,0.412698412698413,0.0222222222222222
3,2026081503,PHM2010,c4,force_z+vibration_x,Bias,315,0.19047619047619,0.19047619047619,0.53015873015873,0.279365079365079,0.00317460317460317
3,2026081503,PHM2010,c6,force_z+vibration_x,Bias,315,0,0,0.26984126984127,0.73015873015873,0
3,2026081503,PHM2010,c1,force_z+vibration_x,Noise,315,0.00634920634920635,0.00634920634920635,0.247619047619048,0.746031746031746,0.0222222222222222
3,2026081503,PHM2010,c4,force_z+vibration_x,Noise,315,0,0,0.425396825396825,0.574603174603175,0.00317460317460317
3,2026081503,PHM2010,c6,force_z+vibration_x,Noise,315,0,0,0.0825396825396825,0.917460317460317,0
3,2026081503,PHM2010,c1,force_z+vibration_y,Saturation,315,0.971428571428571,1,0,0,0.0285714285714286
3,2026081503,PHM2010,c4,force_z+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
3,2026081503,PHM2010,c6,force_z+vibration_y,Saturation,315,1,1,0,0,0
3,2026081503,PHM2010,c1,force_z+vibration_y,Dropout,315,0.523809523809524,0.53968253968254,0.46031746031746,0,0.0285714285714286
3,2026081503,PHM2010,c4,force_z+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
3,2026081503,PHM2010,c6,force_z+vibration_y,Dropout,315,0.476190476190476,0.476190476190476,0.523809523809524,0,0
3,2026081503,PHM2010,c1,force_z+vibration_y,Bias,315,0.0126984126984127,0.0158730158730159,0.546031746031746,0.438095238095238,0.0285714285714286
3,2026081503,PHM2010,c4,force_z+vibration_y,Bias,315,0.0634920634920635,0.0666666666666667,0.603174603174603,0.33015873015873,0.0126984126984127
3,2026081503,PHM2010,c6,force_z+vibration_y,Bias,315,0,0,0.288888888888889,0.711111111111111,0
3,2026081503,PHM2010,c1,force_z+vibration_y,Noise,315,0,0,0.234920634920635,0.765079365079365,0.0285714285714286
3,2026081503,PHM2010,c4,force_z+vibration_y,Noise,315,0,0,0.412698412698413,0.587301587301587,0.0126984126984127
3,2026081503,PHM2010,c6,force_z+vibration_y,Noise,315,0,0,0.073015873015873,0.926984126984127,0
3,2026081503,PHM2010,c1,vibration_x+vibration_y,Saturation,315,0.990476190476191,1,0,0,0.00952380952380952
3,2026081503,PHM2010,c4,vibration_x+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
3,2026081503,PHM2010,c6,vibration_x+vibration_y,Saturation,315,0.993650793650794,1,0,0,0.00634920634920635
3,2026081503,PHM2010,c1,vibration_x+vibration_y,Dropout,315,0.546031746031746,0.552380952380952,0.447619047619048,0,0.00952380952380952
3,2026081503,PHM2010,c4,vibration_x+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
3,2026081503,PHM2010,c6,vibration_x+vibration_y,Dropout,315,0.187301587301587,0.187301587301587,0.53968253968254,0.273015873015873,0.00634920634920635
3,2026081503,PHM2010,c1,vibration_x+vibration_y,Bias,315,0,0,0.177777777777778,0.822222222222222,0.00952380952380952
3,2026081503,PHM2010,c4,vibration_x+vibration_y,Bias,315,0.0285714285714286,0.0285714285714286,0.33015873015873,0.641269841269841,0.0126984126984127
3,2026081503,PHM2010,c6,vibration_x+vibration_y,Bias,315,0,0,0.00952380952380952,0.990476190476191,0.00634920634920635
3,2026081503,PHM2010,c1,vibration_x+vibration_y,Noise,315,0,0,0.0222222222222222,0.977777777777778,0.00952380952380952
3,2026081503,PHM2010,c4,vibration_x+vibration_y,Noise,315,0,0,0.00317460317460317,0.996825396825397,0.0126984126984127
3,2026081503,PHM2010,c6,vibration_x+vibration_y,Noise,315,0,0,0,1,0.00634920634920635
4,2026081504,NUAA,W1,force_z+vibration_x,Saturation,29,0.896551724137931,0.96551724137931,0.0344827586206897,0,0.0689655172413793
4,2026081504,NUAA,W2,force_z+vibration_x,Saturation,17,1,1,0,0,0
4,2026081504,NUAA,W3,force_z+vibration_x,Saturation,11,1,1,0,0,0
4,2026081504,NUAA,W4,force_z+vibration_x,Saturation,28,0.928571428571429,0.964285714285714,0.0357142857142857,0,0.0357142857142857
4,2026081504,NUAA,W5,force_z+vibration_x,Saturation,7,1,1,0,0,0
4,2026081504,NUAA,W6,force_z+vibration_x,Saturation,14,1,1,0,0,0
4,2026081504,NUAA,W7,force_z+vibration_x,Saturation,8,1,1,0,0,0
4,2026081504,NUAA,W8,force_z+vibration_x,Saturation,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
4,2026081504,NUAA,W9,force_z+vibration_x,Saturation,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0
4,2026081504,NUAA,W1,force_z+vibration_x,Dropout,29,0.827586206896552,0.896551724137931,0.103448275862069,0,0.0689655172413793
4,2026081504,NUAA,W2,force_z+vibration_x,Dropout,17,0.941176470588235,0.941176470588235,0.0588235294117647,0,0
4,2026081504,NUAA,W3,force_z+vibration_x,Dropout,11,1,1,0,0,0
4,2026081504,NUAA,W4,force_z+vibration_x,Dropout,28,0.928571428571429,0.964285714285714,0.0357142857142857,0,0.0357142857142857
4,2026081504,NUAA,W5,force_z+vibration_x,Dropout,7,1,1,0,0,0
4,2026081504,NUAA,W6,force_z+vibration_x,Dropout,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
4,2026081504,NUAA,W7,force_z+vibration_x,Dropout,8,0.875,0.875,0.125,0,0
4,2026081504,NUAA,W8,force_z+vibration_x,Dropout,31,0.935483870967742,0.935483870967742,0.0645161290322581,0,0
4,2026081504,NUAA,W9,force_z+vibration_x,Dropout,7,1,1,0,0,0
4,2026081504,NUAA,W1,force_z+vibration_x,Bias,29,0.0344827586206897,0.0344827586206897,0.517241379310345,0.448275862068966,0.0689655172413793
4,2026081504,NUAA,W2,force_z+vibration_x,Bias,17,0.0588235294117647,0.0588235294117647,0.647058823529412,0.294117647058824,0
4,2026081504,NUAA,W3,force_z+vibration_x,Bias,11,0,0,0.727272727272727,0.272727272727273,0
4,2026081504,NUAA,W4,force_z+vibration_x,Bias,28,0,0,0.607142857142857,0.392857142857143,0.0357142857142857
4,2026081504,NUAA,W5,force_z+vibration_x,Bias,7,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286,0
4,2026081504,NUAA,W6,force_z+vibration_x,Bias,14,0.0714285714285714,0.0714285714285714,0.357142857142857,0.571428571428571,0
4,2026081504,NUAA,W7,force_z+vibration_x,Bias,8,0.125,0.125,0.625,0.25,0
4,2026081504,NUAA,W8,force_z+vibration_x,Bias,31,0,0,0.67741935483871,0.32258064516129,0
4,2026081504,NUAA,W9,force_z+vibration_x,Bias,7,0,0,0.857142857142857,0.142857142857143,0
4,2026081504,NUAA,W1,force_z+vibration_x,Noise,29,0,0,0.689655172413793,0.310344827586207,0.0689655172413793
4,2026081504,NUAA,W2,force_z+vibration_x,Noise,17,0,0,0.764705882352941,0.235294117647059,0
4,2026081504,NUAA,W3,force_z+vibration_x,Noise,11,0,0,0.363636363636364,0.636363636363636,0
4,2026081504,NUAA,W4,force_z+vibration_x,Noise,28,0,0,0.678571428571429,0.321428571428571,0.0357142857142857
4,2026081504,NUAA,W5,force_z+vibration_x,Noise,7,0,0,0.857142857142857,0.142857142857143,0
4,2026081504,NUAA,W6,force_z+vibration_x,Noise,14,0,0,0.5,0.5,0
4,2026081504,NUAA,W7,force_z+vibration_x,Noise,8,0,0,0.5,0.5,0
4,2026081504,NUAA,W8,force_z+vibration_x,Noise,31,0,0,0.516129032258065,0.483870967741935,0
